,wsc_calibre_mm3,taux_remplissage_calibre_pct,segment_id,wse,wse_u,wsc_u_mm3,precip_mm,temp_mean_c,temp_max_c,temp_min_c,humidity_specific_gkg,wind_speed_ms,solar_rad_mj_m2_day
2016-07-07,619.637,54.88370239149689,0.0,206.3724,0.0488,1.2499999999999998,0.25,24.56,31.45,19.51,11.69,2.9,9.58
2016-07-08,613.788,54.36563330380868,0.0,206.1457,0.0529,1.3549999999999998,0.0,28.14,37.69,18.85,10.36,2.23,28.87
2016-07-09,607.939,53.84756421612046,0.0,205.919,0.057,1.46,0.0,31.65,41.3,22.06,9.16,2.08,28.64
2016-07-10,609.7909999999999,54.01160318866253,0.0,205.9908,0.057800000000000004,1.4809999999999999,0.0,31.51,40.16,23.77,10.41,1.71,27.98
2016-07-11,611.643,54.17564216120461,0.0,206.0626,0.0586,1.5019999999999998,0.0,31.32,40.08,23.39,10.94,2.04,27.28
2016-07-12,613.495,54.33968113374667,0.0,206.1344,0.0594,1.5230000000000001,0.0,29.72,38.49,23.06,9.31,2.56,28.99
2016-07-13,615.347,54.503720106288746,0.0,206.2062,0.060200000000000004,1.544,0.0,28.68,38.65,19.94,7.38,1.96,30.29
2016-07-14,617.199,54.66775907883083,0.0,206.27800000000002,0.061,1.565,0.0,31.15,40.74,21.56,7.06,1.85,29.87
2016-07-15,619.0509999999999,54.83179805137289,0.0,206.34980000000002,0.0618,1.5859999999999999,0.0,33.26,42.72,24.53,6.81,2.64,29.33
2016-07-16,620.903,54.99583702391497,0.0,206.4216,0.0626,1.607,0.0,33.98,43.81,25.04,7.4,3.76,28.59
2016-07-17,622.7549999999999,55.15987599645703,0.0,206.4934,0.0634,1.6280000000000001,0.02,33.65,41.41,26.19,8.62,2.51,27.21
2016-07-18,624.607,55.32391496899911,0.0,206.5652,0.06420000000000001,1.649,0.29,34.9,43.15,26.56,9.0,2.79,25.67
2016-07-19,626.459,55.48795394154118,0.0,206.637,0.065,1.6700000000000002,0.01,36.12,42.35,30.02,7.57,2.42,21.2
2016-07-20,624.2529999999999,55.29255978742249,0.0,206.5515,0.0627,1.612,0.02,34.04,42.5,26.57,9.06,2.48,22.02
2016-07-21,622.047,55.09716563330381,0.0,206.466,0.0604,1.554,0.0,33.22,41.56,26.08,8.51,2.81,25.62
2016-07-22,619.8409999999999,54.901771479185115,0.0,206.3805,0.0581,1.496,0.15,27.92,36.62,20.63,6.99,3.09,29.82
2016-07-23,617.635,54.70637732506643,0.0,206.29500000000002,0.0558,1.438,0.01,29.38,39.27,20.03,5.92,1.82,30.3
2016-07-24,615.429,54.51098317094774,0.0,206.2095,0.053500000000000006,1.3800000000000001,0.0,32.89,41.64,23.89,5.04,2.35,29.31
2016-07-25,613.223,54.315589016829044,0.0,206.124,0.0512,1.322,0.0,34.88,43.69,25.72,5.31,2.08,28.16
2016-07-26,611.017,54.12019486271037,0.0,206.0385,0.0489,1.264,0.07,34.04,41.95,26.86,6.64,1.98,26.42
2016-07-27,608.8109999999999,53.92480070859167,0.0,205.953,0.0466,1.206,0.0,29.91,38.38,22.66,8.58,2.62,28.51
2016-07-28,606.605,53.729406554472995,0.0,205.8675,0.044300000000000006,1.1480000000000001,0.2,31.11,40.44,21.59,7.91,2.32,28.23
2016-07-29,604.399,53.53401240035429,0.0,205.782,0.042,1.09,0.12,32.66,41.16,26.45,9.23,3.08,25.97
2016-07-30,603.063,53.4156775907883,0.0,205.73020000000002,0.0392,1.0170000000000001,0.03,31.36,39.93,24.85,9.83,1.96,25.84
2016-07-31,601.727,53.297342781222326,0.0,205.6784,0.0364,0.9440000000000001,0.42,33.36,42.04,26.48,8.02,2.47,23.07
2016-08-01,600.391,53.17900797165633,0.0,205.6266,0.033600000000000005,0.871,0.04,31.77,38.94,24.93,8.79,2.11,25.07
2016-08-02,599.055,53.060673162090346,0.0,205.5748,0.0308,0.798,0.1,33.02,42.63,25.32,9.27,2.24,26.03
2016-08-03,597.7189999999999,52.94233835252435,0.0,205.52300000000002,0.028,0.7250000000000001,0.03,33.01,41.08,25.57,8.73,2.5,26.1
2016-08-04,596.383,52.82400354295837,0.0,205.4712,0.0252,0.652,0.0,32.39,40.87,25.21,7.9,3.27,28.23
2016-08-05,595.047,52.705668733392386,0.0,205.4194,0.0224,0.5790000000000001,0.01,29.66,38.98,20.98,6.39,2.29,29.18
2016-08-06,593.711,52.58733392382639,0.0,205.3676,0.0196,0.506,0.01,32.44,43.0,22.51,6.54,3.34,28.5
2016-08-07,592.375,52.468999114260406,0.0,205.31580000000002,0.0168,0.433,0.01,31.72,41.59,24.38,8.0,5.49,28.74
2016-08-08,591.039,52.35066430469442,0.0,205.264,0.014,0.36000000000000004,0.02,32.05,42.77,22.41,7.18,4.12,28.34
2016-08-09,590.435,52.2971656333038,0.0,205.2406,0.0138,0.35600000000000004,0.0,31.42,40.53,22.81,6.22,2.41,28.41
2016-08-10,589.8309999999999,52.24366696191319,0.0,205.21720000000002,0.013600000000000001,0.35200000000000004,0.0,29.38,37.5,21.51,6.11,2.12,26.98
2016-08-11,589.227,52.190168290522585,0.0,205.1938,0.0134,0.348,0.01,29.17,38.12,21.58,8.58,4.86,27.52
2016-08-12,588.623,52.13666961913198,0.0,205.1704,0.0132,0.34400000000000003,0.0,30.77,41.44,22.54,8.39,5.46,27.09
2016-08-13,588.019,52.083170947741365,0.0,205.147,0.013000000000000001,0.34,0.0,31.87,40.55,23.28,8.25,3.46,25.92
2016-08-14,587.415,52.029672276350745,0.0,205.1236,0.0128,0.336,9.93,32.95,41.18,26.72,9.11,2.53,22.32
2016-08-15,586.8109999999999,51.97617360496013,0.0,205.1002,0.0126,0.3320000000000001,2.55,30.4,39.74,24.84,11.76,2.33,15.1
2016-08-16,586.2069999999999,51.922674933569525,0.0,205.0768,0.0124,0.328,1.5,31.02,37.46,25.3,10.93,2.54,18.55
2016-08-17,585.603,51.86917626217892,0.0,205.0534,0.0122,0.324,0.04,29.05,35.87,23.35,10.59,2.71,25.26
2016-08-18,584.999,51.81567759078831,0.0,205.03,0.012,0.32,0.01,28.11,36.88,20.41,9.02,2.23,26.72
2016-08-19,583.567,51.68883968113375,0.0,204.9745,0.013300000000000001,0.35200000000000004,0.03,28.49,37.67,20.7,9.06,2.41,26.12
2016-08-20,582.135,51.56200177147918,0.0,204.919,0.0146,0.384,0.04,28.07,37.19,20.51,9.87,2.28,26.17
2016-08-21,580.703,51.43516386182462,0.0,204.8635,0.0159,0.41600000000000004,0.0,29.94,39.22,21.03,9.13,1.95,26.72
2016-08-22,579.271,51.30832595217005,0.0,204.808,0.0172,0.44800000000000006,0.0,32.38,41.49,23.96,8.53,2.57,25.63
2016-08-23,577.8389999999999,51.1814880425155,0.0,204.7525,0.018500000000000003,0.4800000000000001,0.02,32.54,40.91,25.15,8.4,2.83,25.6
2016-08-24,576.4069999999999,51.054650132860935,0.0,204.697,0.0198,0.5120000000000001,1.43,31.72,40.08,24.64,10.07,1.36,20.41
2016-08-25,574.9749999999999,50.927812223206374,0.0,204.6415,0.0211,0.544,0.0,32.22,40.54,25.46,9.41,1.61,23.76
2016-08-26,573.5429999999999,50.800974313551805,0.0,204.58599999999998,0.022400000000000003,0.5760000000000001,0.78,33.2,42.44,26.59,9.18,2.54,21.13
2016-08-27,572.1109999999999,50.67413640389724,0.0,204.5305,0.023700000000000002,0.608,0.26,32.41,41.14,25.47,9.61,3.33,23.67
2016-08-28,570.679,50.54729849424269,0.0,204.475,0.025,0.64,0.0,32.71,41.38,25.7,8.84,1.81,23.33
2016-08-29,570.165,50.50177147918512,0.0,204.4551,0.023100000000000002,0.593,0.2,31.69,39.74,25.88,8.88,2.61,19.54
2016-08-30,569.6510000000001,50.45624446412755,0.0,204.4352,0.0212,0.546,0.01,30.28,38.87,23.38,8.8,2.78,24.68
2016-08-31,569.137,50.41071744906996,0.0,204.4153,0.0193,0.4990000000000001,0.07,26.82,35.11,20.06,7.67,2.14,24.95
2016-09-01,568.6229999999999,50.3651904340124,0.0,204.3954,0.0174,0.452,0.48,29.38,38.48,20.92,9.36,2.46,22.66
2016-09-02,568.1089999999999,50.31966341895482,0.0,204.3755,0.0155,0.405,1.09,31.13,38.99,24.06,9.1,2.14,22.7
2016-09-03,567.595,50.27413640389725,0.0,204.3556,0.013600000000000001,0.35800000000000004,0.0,32.55,41.89,23.85,8.27,1.85,21.55
2016-09-04,567.0809999999999,50.22860938883967,0.0,204.3357,0.0117,0.311,0.0,32.58,42.51,24.78,8.54,1.75,20.2
2016-09-05,566.567,50.183082373782106,0.0,204.3158,0.0098,0.264,0.0,34.45,43.72,26.56,6.88,2.2,22.88
2016-09-06,566.053,50.13755535872454,0.0,204.29590000000002,0.0079,0.21700000000000003,0.0,33.95,43.19,25.94,6.48,2.1,23.17
2016-09-07,565.539,50.09202834366696,0.0,204.276,0.006,0.17,0.01,31.39,40.06,23.85,7.83,2.95,23.06
2016-09-08,562.0223333333333,49.78054325361677,0.0,204.13966666666667,0.007555555555555556,0.20888888888888887,0.01,28.83,36.97,21.9,9.38,2.29,23.44
2016-09-09,558.5056666666667,49.46905816356658,0.0,204.00333333333333,0.009111111111111111,0.24777777777777776,0.03,26.75,34.72,20.59,9.83,2.3,23.82
2016-09-10,554.989,49.15757307351639,0.0,203.86700000000002,0.010666666666666668,0.2866666666666667,0.0,25.85,33.31,20.32,8.72,2.13,23.9
2016-09-11,551.4723333333334,48.8460879834662,0.0,203.73066666666668,0.012222222222222223,0.32555555555555554,0.01,28.26,36.82,22.09,8.34,1.83,20.54
2016-09-12,547.9556666666666,48.53460289341599,0.0,203.59433333333334,0.013777777777777778,0.3644444444444444,0.02,26.86,34.3,20.76,9.81,3.27,22.49
2016-09-13,544.439,48.2231178033658,0.0,203.458,0.015333333333333334,0.4033333333333333,0.37,23.17,30.68,18.75,10.68,3.75,21.46
2016-09-14,540.9223333333333,47.91163271331562,0.0,203.3216666666667,0.01688888888888889,0.44222222222222224,0.98,19.93,26.22,14.7,8.29,3.4,18.44
2016-09-15,537.4056666666667,47.60014762326543,0.0,203.18533333333335,0.018444444444444444,0.4811111111111111,0.0,19.25,27.76,12.33,6.2,2.32,23.57
2016-09-16,533.8889999999999,47.28866253321522,0.0,203.049,0.02,0.5199999999999999,0.0,22.12,31.93,13.09,5.69,2.27,23.45
2016-09-17,533.5529999999999,47.25890168290521,0.0,203.036,0.019,0.494,0.0,26.24,35.92,19.15,5.53,2.5,20.94
2016-09-18,533.217,47.22914083259522,0.0,203.023,0.018000000000000002,0.4679999999999999,0.0,25.58,33.43,19.03,7.64,2.19,22.5
2016-09-19,532.881,47.19937998228521,0.0,203.01000000000002,0.017,0.44199999999999995,1.38,21.44,24.82,19.34,9.79,1.22,10.39
2016-09-20,532.545,47.169619131975196,0.0,202.997,0.016,0.416,0.0,23.0,30.57,15.74,7.72,1.48,21.91
2016-09-21,532.209,47.139858281665184,0.0,202.984,0.015,0.38999999999999996,0.0,23.51,32.32,16.69,7.49,2.47,20.25
2016-09-22,531.873,47.110097431355186,0.0,202.971,0.014,0.36399999999999993,0.03,21.07,28.34,15.58,9.27,2.07,13.57
2016-09-23,531.537,47.080336581045174,0.0,202.958,0.013000000000000001,0.33799999999999997,0.0,22.34,31.97,15.14,8.52,1.79,21.72
2016-09-24,531.201,47.05057573073517,0.0,202.94500000000002,0.012,0.312,0.0,24.45,34.33,16.31,8.23,2.17,21.54
2016-09-25,530.865,47.020814880425156,0.0,202.93200000000002,0.011,0.286,0.0,24.55,33.74,17.01,8.72,1.71,20.89
2016-09-26,530.529,46.99105403011515,0.0,202.919,0.01,0.25999999999999995,0.0,25.15,32.38,19.63,8.51,1.69,17.57
2016-09-27,530.5959740634005,46.99698618807799,0.0,202.92159654178676,0.009979827089337177,0.2595100864553314,0.01,25.64,34.13,17.85,8.9,3.94,20.29
2016-09-28,530.6629481268012,47.00291834604085,0.0,202.9241930835735,0.009959654178674351,0.25902017291066276,0.03,23.94,31.9,18.33,8.17,6.22,20.8
2016-09-29,530.7299221902017,47.008850504003696,0.0,202.92678962536024,0.009939481268011528,0.2585302593659942,0.45,22.91,30.11,17.17,7.51,5.73,20.49
2016-09-30,530.7968962536023,47.01478266196655,0.0,202.929386167147,0.009919308357348703,0.2580403458213256,0.01,23.29,31.08,16.28,7.17,3.01,19.64
2016-10-01,530.8638703170029,47.020714819929395,0.0,202.93198270893373,0.00989913544668588,0.257550432276657,0.0,23.29,31.13,17.18,7.46,1.84,20.11
2016-10-02,530.9308443804034,47.02664697789224,0.0,202.93457925072047,0.009878962536023056,0.25706051873198843,0.0,23.52,31.78,16.68,7.42,1.92,19.98
2016-10-03,530.997818443804,47.032579135855094,0.0,202.93717579250722,0.00985878962536023,0.2565706051873199,0.0,26.42,36.23,18.4,6.44,1.47,19.26
2016-10-04,531.0647925072046,47.03851129381795,0.0,202.93977233429396,0.009838616714697407,0.2560806916426513,0.0,26.63,35.05,19.77,6.28,1.76,17.12
2016-10-05,531.1317665706051,47.04444345178079,0.0,202.9423688760807,0.009818443804034582,0.2555907780979827,0.0,26.18,34.66,20.15,5.79,2.0,18.58
2016-10-06,531.1987406340058,47.050375609743654,0.0,202.94496541786745,0.009798270893371758,0.2551008645533141,0.01,25.16,33.71,18.26,5.59,2.18,19.36
2016-10-07,531.2657146974063,47.05630776770649,0.0,202.9475619596542,0.009778097982708935,0.25461095100864556,4.1,25.07,33.34,19.47,6.93,2.78,15.78
2016-10-08,531.332688760807,47.062239925669346,0.0,202.95015850144094,0.00975792507204611,0.2541210374639769,0.04,24.79,33.35,18.4,7.64,2.82,17.11
2016-10-09,531.3996628242076,47.068172083632206,0.0,202.95275504322768,0.009737752161383286,0.25363112391930837,0.31,21.04,28.69,15.02,8.03,2.09,19.31
2016-10-10,531.466636887608,47.074104241595045,0.0,202.95535158501443,0.00971757925072046,0.25314121037463977,0.61,19.92,28.12,14.78,7.83,1.74,17.12
2016-10-11,531.5336109510085,47.08003639955788,0.0,202.95794812680117,0.009697406340057637,0.2526512968299711,1.06,18.43,26.37,13.23,8.0,2.07,18.52
2016-10-12,531.6005850144093,47.08596855752075,0.0,202.96054466858791,0.009677233429394813,0.2521613832853026,40.9,18.4,27.11,11.24,8.25,3.59,9.46
2016-10-13,531.6675590778098,47.09190071548359,0.0,202.96314121037466,0.009657060518731988,0.251671469740634,16.75,16.24,20.2,13.3,9.76,5.17,10.51
2016-10-14,531.7345331412104,47.09783287344644,0.0,202.9657377521614,0.009636887608069165,0.2511815561959654,2.09,16.21,22.3,11.73,8.84,2.64,9.24
2016-10-15,531.801507204611,47.1037650314093,0.0,202.96833429394815,0.00961671469740634,0.2506916426512968,0.01,18.09,26.29,12.41,8.49,1.74,15.2
2016-10-16,531.8684812680115,47.10969718937214,0.0,202.9709308357349,0.009596541786743516,0.25020172910662825,0.0,20.41,29.6,13.65,8.25,1.57,16.03
2016-10-17,531.9354553314121,47.115629347334995,0.0,202.97352737752163,0.009576368876080692,0.24971181556195962,0.03,21.96,29.29,16.26,9.13,1.4,15.99
2016-10-18,532.0024293948127,47.12156150529784,0.0,202.97612391930838,0.009556195965417867,0.24922190201729102,0.02,22.99,30.77,17.58,9.26,1.73,16.19
2016-10-19,532.0694034582133,47.1274936632607,0.0,202.97872046109512,0.009536023054755044,0.24873198847262246,0.0,22.88,31.43,16.33,8.55,1.82,15.13
2016-10-20,532.1363775216139,47.133425821223554,0.0,202.98131700288187,0.00951585014409222,0.2482420749279539,0.06,22.56,28.36,19.15,9.8,1.18,12.04
2016-10-21,532.2033515850144,47.13935797918639,0.0,202.9839135446686,0.009495677233429395,0.24775216138328526,0.05,21.53,26.95,17.58,10.36,1.64,13.09
2016-10-22,532.270325648415,47.145290137149246,0.0,202.98651008645535,0.009475504322766571,0.2472622478386167,0.04,20.75,27.83,15.67,9.79,2.51,15.54
2016-10-23,532.3372997118156,47.1512222951121,0.0,202.9891066282421,0.009455331412103746,0.24677233429394813,0.03,18.96,26.59,13.91,8.61,2.77,11.19
2016-10-24,532.4042737752161,47.15715445307494,0.0,202.99170317002884,0.009435158501440923,0.2462824207492795,0.32,20.19,28.14,15.07,8.84,1.71,11.83
2016-10-25,532.4712478386167,47.1630866110378,0.0,202.99429971181556,0.009414985590778097,0.24579250720461093,0.46,20.39,26.8,15.84,9.67,2.13,7.96
2016-10-26,532.5382219020173,47.16901876900065,0.0,202.9968962536023,0.009394812680115274,0.24530259365994236,0.0,22.94,30.14,18.68,8.59,2.37,9.86
2016-10-27,532.6051959654178,47.17495092696349,0.0,202.99949279538905,0.00937463976945245,0.24481268011527374,0.0,24.97,33.62,19.74,6.99,3.5,14.05
2016-10-28,532.6721700288184,47.18088308492634,0.0,203.0020893371758,0.009354466858789625,0.24432276657060517,0.0,23.96,33.26,18.09,7.35,4.01,14.41
2016-10-29,532.739144092219,47.186815242889196,0.0,203.00468587896253,0.009334293948126801,0.2438328530259366,0.0,21.88,31.01,16.23,6.47,3.32,16.22
2016-10-30,532.8061181556195,47.192747400852035,0.0,203.00728242074928,0.009314121037463978,0.243342939481268,0.0,20.71,28.75,15.15,6.14,1.72,16.19
2016-10-31,532.8730922190201,47.198679558814895,0.0,203.00987896253602,0.009293948126801153,0.2428530259365994,0.0,20.43,28.59,14.65,6.63,1.78,15.77
2016-11-01,532.9400662824207,47.20461171677775,0.0,203.01247550432277,0.00927377521613833,0.24236311239193084,4.56,17.52,19.63,15.8,8.99,1.94,9.28
2016-11-02,533.0070403458213,47.210543874740594,0.0,203.0150720461095,0.009253602305475504,0.24187319884726224,0.05,21.38,28.75,15.67,8.44,1.21,13.48
2016-11-03,533.074014409222,47.21647603270345,0.0,203.01766858789625,0.00923342939481268,0.24138328530259362,9.7,20.88,28.24,16.12,8.8,1.09,9.96
2016-11-04,533.1409884726224,47.22240819066629,0.0,203.020265129683,0.009213256484149857,0.24089337175792505,0.19,18.63,24.17,14.93,8.85,2.3,7.55
2016-11-05,533.207962536023,47.228340348629146,0.0,203.02286167146974,0.009193083573487032,0.24040345821325645,0.84,18.13,24.73,14.19,8.52,2.66,11.55
2016-11-06,533.2749365994237,47.23427250659199,0.0,203.02545821325648,0.009172910662824208,0.23991354466858786,3.1,15.49,18.87,12.36,9.45,2.41,9.74
2016-11-07,533.3419106628241,47.24020466455484,0.0,203.02805475504323,0.009152737752161383,0.2394236311239193,2.8,11.1,14.09,7.92,6.49,3.08,13.16
2016-11-08,533.4088847262249,47.246136822517705,0.0,203.03065129682997,0.00913256484149856,0.2389337175792507,1.12,10.59,16.28,6.52,5.05,2.47,15.1
2016-11-09,533.4758587896254,47.252068980480544,0.0,203.03324783861672,0.009112391930835736,0.23844380403458212,0.0,10.99,18.79,5.01,4.14,1.7,14.27
2016-11-10,533.5428328530259,47.25800113844339,0.0,203.03584438040346,0.00909221902017291,0.23795389048991353,1.48,12.37,18.11,7.91,6.59,1.88,8.37
2017-07-25,550.755167146974,48.78256573489584,1.0,203.70315561959654,0.00390778097982709,0.11204610951008646,0.0,29.86,38.56,22.78,6.94,2.57,29.12
2017-07-26,550.8221412103746,48.78849789285869,1.0,203.7057521613833,0.0038876080691642653,0.1115561959654179,0.0,30.16,40.22,21.23,6.35,1.98,29.36
2017-07-27,550.8891152737751,48.79443005082153,1.0,203.70834870317003,0.003867435158501441,0.1110662824207493,0.0,32.05,42.78,23.19,7.21,2.38,27.95
2017-07-28,550.9560893371759,48.8003622087844,1.0,203.71094524495678,0.0038472622478386165,0.11057636887608073,0.0,30.55,39.35,22.47,9.52,2.39,28.08
2017-07-29,551.0230634005763,48.80629436674724,1.0,203.71354178674352,0.003827089337175792,0.11008645533141213,0.0,30.96,40.15,22.48,7.42,2.15,28.66
2017-07-30,551.0900374639768,48.812226524710084,1.0,203.71613832853026,0.0038069164265129686,0.10959654178674354,0.0,31.13,39.84,23.68,7.3,2.5,28.23
2017-07-31,551.1570115273776,48.818158682672944,1.0,203.718734870317,0.0037867435158501443,0.10910662824207497,0.07,28.2,36.02,20.6,8.94,2.95,27.67
2017-08-01,551.223985590778,48.82409084063578,1.0,203.72133141210375,0.00376657060518732,0.10861671469740636,0.09,23.51,26.88,19.39,8.56,2.27,10.84
2017-08-02,551.2909596541787,48.83002299859864,1.0,203.7239279538905,0.0037463976945244955,0.10812680115273776,0.0,27.05,36.83,17.57,7.44,2.53,27.33
2017-08-03,551.3579337175793,48.835955156561496,1.0,203.72652449567724,0.003726224783861671,0.10763688760806919,0.0,30.48,41.35,20.57,7.59,2.21,26.54
2017-08-04,551.4249077809798,48.841887314524335,1.0,203.72912103746398,0.0037060518731988476,0.1071469740634006,0.01,34.64,44.15,25.68,6.1,2.03,26.51
2017-08-05,551.4918818443804,48.84781947248719,1.0,203.73171757925073,0.003685878962536023,0.10665706051873203,0.0,34.53,43.88,25.97,5.86,2.3,26.68
2017-08-06,551.558855907781,48.85375163045004,1.0,203.73431412103747,0.003665706051873199,0.10616714697406343,0.05,34.48,41.87,26.82,6.86,1.79,19.82
2017-08-07,551.6258299711815,48.85968378841288,1.0,203.73691066282422,0.0036455331412103744,0.10567723342939483,0.71,35.68,44.56,29.12,7.28,2.64,25.83
2017-08-08,551.6928040345822,48.86561594637575,1.0,203.73950720461096,0.00362536023054755,0.10518731988472627,0.0,32.38,41.63,25.14,7.23,2.9,22.56
2017-08-09,551.7597780979827,48.87154810433859,1.0,203.7421037463977,0.0036051873198847265,0.10469740634005766,0.0,27.6,36.24,20.38,6.34,3.09,28.62
2017-08-10,551.8267521613832,48.87748026230143,1.0,203.74470028818445,0.003585014409221902,0.10420749279538906,0.0,26.9,37.68,16.79,5.95,1.79,28.84
2017-08-11,551.8937262247839,48.88341242026429,1.0,203.74729682997116,0.0035648414985590777,0.10371757925072049,0.01,31.3,41.49,22.03,8.65,3.32,26.53
2017-08-12,551.9607002881844,48.88934457822714,1.0,203.7498933717579,0.0035446685878962533,0.1032276657060519,0.0,31.61,39.72,23.68,9.06,2.49,26.1
2017-08-13,552.0276743515849,48.89527673618998,1.0,203.75248991354465,0.003524495677233429,0.10273775216138333,0.3,31.51,40.1,23.15,9.47,2.0,25.63
2017-08-14,552.0946484149856,48.901208894152845,1.0,203.7550864553314,0.0035043227665706054,0.10224783861671473,0.01,31.92,41.4,24.65,9.24,2.33,23.89
2017-08-15,552.1616224783861,48.90714105211569,1.0,203.75768299711814,0.003484149855907781,0.10175792507204613,0.01,29.46,37.48,22.35,12.04,2.55,25.53
2017-08-16,552.2285965417867,48.91307321007854,1.0,203.76027953890488,0.0034639769452449566,0.10126801152737756,0.0,30.95,40.24,22.76,10.74,2.15,26.54
2017-08-17,552.2955706051873,48.91900536804139,1.0,203.76287608069163,0.0034438040345821323,0.10077809798270895,0.0,32.16,41.71,22.68,8.41,1.88,26.69
2017-08-18,552.3625446685878,48.924937526004236,1.0,203.76547262247837,0.003423631123919308,0.10028818443804038,0.0,31.91,39.01,25.79,10.01,1.87,25.8
2017-08-19,552.4295187319884,48.93086968396709,1.0,203.7680691642651,0.0034034582132564844,0.09979827089337179,0.01,33.75,43.93,24.83,9.3,1.8,25.21
2017-08-20,552.496492795389,48.93680184192994,1.0,203.77066570605186,0.00338328530259366,0.09930835734870319,1.19,34.18,43.04,26.11,9.86,1.75,24.32
2017-08-21,552.5634668587896,48.942733999892795,1.0,203.7732622478386,0.0033631123919308356,0.09881844380403462,0.03,34.61,43.19,26.61,9.85,1.84,24.68
2017-08-22,552.6304409221902,48.94866615785565,1.0,203.77585878962535,0.003342939481268011,0.09832853025936603,0.22,33.7,41.37,26.8,10.1,1.9,23.45
2017-08-23,552.6974149855907,48.95459831581849,1.0,203.7784553314121,0.0033227665706051877,0.09783861671469743,5.51,32.51,40.64,26.86,10.36,2.2,25.04
2017-08-24,552.7643890489913,48.96053047378135,1.0,203.78105187319883,0.0033025936599423633,0.09734870317002886,0.5,31.09,38.35,25.23,9.96,2.34,22.83
2017-08-25,552.831363112392,48.96646263174419,1.0,203.78364841498558,0.003282420749279539,0.09685878962536025,0.01,31.49,39.33,24.74,7.99,2.04,23.03
2017-08-26,552.8983371757924,48.97239478970704,1.0,203.78624495677232,0.0032622478386167145,0.09636887608069168,2.83,32.38,41.1,26.07,8.68,3.42,21.37
2017-08-27,552.965311239193,48.97832694766989,1.0,203.78884149855907,0.00324207492795389,0.09587896253602309,3.47,29.14,34.94,23.82,10.26,4.29,18.36
2017-08-28,553.0322853025937,48.984259105632745,1.0,203.7914380403458,0.0032219020172910666,0.09538904899135449,2.82,25.56,31.37,18.93,11.02,3.47,18.3
2017-08-29,553.0992593659942,48.990191263595584,1.0,203.79403458213255,0.003201729106628242,0.09489913544668592,2.16,21.79,27.09,17.42,10.12,2.08,17.31
2017-08-30,553.1662334293948,48.996123421558444,1.0,203.7966311239193,0.003181556195965418,0.09440922190201732,0.99,22.66,28.82,17.45,10.94,2.08,20.96
